"","BKS #","DATE","COL","SPECIES","LOCALITY"
"792",1944,"39667","BKS","A. inornata","NM:  De Baca Co., immediately NW of Yeso, 20 mi W Ft Sumner, SR 60 (13S, 535644E, 3811965N; el 1449)"
"793",1945,"39667","BKS","A. inornata","NM:  De Baca Co., immediately NW of Yeso, 20 mi W Ft Sumner, SR 60 (13S, 535644E, 3811965N; el 1449)"
"794",1946,"39667","BKS","A. inornata","NM:  De Baca Co., immediately NW of Yeso, 20 mi W Ft Sumner, SR 60 (13S, 535644E, 3811965N; el 1449)"
"795",1947,"39667","BKS","A. inornata","NM:  Torrance Co., 10 mi E Willard, SR 60 (13S, 430171E, 3838083N; el 1903)"
"796",1948,"39667","BKS","A. inornata","NM:  Torrance Co., 10 mi E Willard, SR 60 (13S, 430171E, 3838083N; el 1903)"
"797",1949,"39667","BKS","A. inornata","NM:  Torrance Co., 10 mi E Willard, SR 60 (13S, 430171E, 3838083N; el 1903)"
"798",1950,"39667","BKS","A. inornata","NM:  Socorro Co., 10 mi E Bernardo, SR 60 (13S, 348017E, 3809682N)"
"799",1951,"39889","BKS","R. yavapaiensis","AZ:  Yavapai Co., Black Canyon Creek, just north Blk Cyn City (34 deg, 05’, 23” N; 112 deg, 09’, 08”)"
"800",1952,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"801",1953,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"802",1954,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"803",1955,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"804",1956,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"805",1957,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"806",1958,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"807",1959,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"808",1960,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"809",1961,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"810",1962,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"811",1963,"39891","BKS","B. microscaphus","AZ:  Yavapai Co., Agua Fria River at Bloody Basin Road Crossing (12S, 402103, 3791004 UTM)"
"812",1964,"39929","BKS","HYBRID (Bm X Bw)","AZ:  Yavapai Co., Black Canyon Crk, immediately W of Dog Track, 2 km N BlkCynCity (34°05’23” N; 112°09’08” W)"
"813",1965,"39929","BKS","HYBRID (Bm X Bw)","AZ:  Yavapai Co., Black Canyon Crk, immediately W of Dog Track, 2 km N BlkCynCity (34°05’23” N; 112°09’08” W)"
"814",1966,"39944","BKS","A. tigris","CA:  Wiley Well Rd, I-10, Riverside Co., CA (immediately W of rest stop:  11S, 694084, 3720974)"
"815",1967,"39944","BKS","A. tigris","CA:  Wiley Well Rd, I-10, Riverside Co., CA (immediately W of rest stop:  11S, 694084, 3720974)"
"816",1968,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"817",1969,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"818",1970,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"819",1971,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"820",1972,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"821",1973,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"822",1974,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"823",1975,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"824",1976,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"825",1977,"39952","BKS","B. woodhousii","AZ:  Jomax Rd crossing of Agua Fria River, Maricopa Co., AZ"
"826",1978,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"827",1979,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"828",1980,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"829",1981,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"830",1982,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"831",1983,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"832",1984,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"833",1985,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"834",1986,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"835",1987,"39957","BKS","A. inornata","NM:  Socorro Co., rte 380 at rte 525 (Trinity) (13S, 345123, 3749791)"
"836",1988,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"837",1989,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"838",1990,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"839",1991,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"840",1992,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"841",1993,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"842",1994,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"843",1995,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"844",1996,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"845",1997,"39958","BKS","A. inornata","NM:  Lincoln Co., rte 54 @ rte 349, north Carrizozo (13S, 421364, 3727879)"
"846",1998,"39958","BKS","A. inornata","NM:  Torrance Co., rte 42 @ 7 mi SE of Willard"
"847",1999,"39958","BKS","A. inornata","NM:  Socorro Co., rte 60 @ 10 mi E of Bernardo"
"848",2000,"39958","BKS","A. inornata","NM:  Socorro Co., rte 60 @ 10 mi E of Bernardo"
