"","COLECTION NUMBER","CLASS","FAMILY","GENUS","SPECIES","SUSPECIES","IDENTIFIER","IDENTIF. YEAR","COUNTRY","STATE","MUNICIPALITY","LOCALITY","LATITUDE (DEGREES)","LATITUDE (MINUTES)","LATITUDE (SECONDS)","LONGITUDE (DEGREES)","LONGITUD (MINUTES)","LONGITUD (SECONDS)","COLLECTOR","COLLECTOR ACRONYM","COLLECTOR NUMBER","COLLECTION TIME","COLLECTION DAY","COLLECTION MONTH","COLLECTION YEAR","SEX","AGE","VEGETATION","COLLECTION SITE","ALTITUDE","ADITIONAL INFORMATION","SAMPLE PREPARAYION","TISSUE","LATITUDE","LONGITUDE"
"525",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","077","0.43958333333333338",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"526",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","078","0.44513888888888892",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"527",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","079","0.44791666666666669",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"528",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","080","0.45347222222222222",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"529",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","081","0.45694444444444443",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"530",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","082","0.46736111111111112",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"531",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","083","0.47569444444444442",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.3155555555556,-90.7519444444444
"532",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","084","0.48541666666666666",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"533",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","085","0.48819444444444443",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"534",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","086","0.49583333333333335",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"535",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","087","0.50138888888888888",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"536",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","088","0.5083333333333333",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.3155555555556,-90.7519444444444
"537",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Campeche","Champotón","Champoton","19","18","56",90,45,"7","Norma L. Manríquez Morán","NLMM","089","0.51458333333333328",26,"May",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,19.3155555555556,-90.7519444444444
"538",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Anahí Esquivel Ramírez",2011,"México","Campeche","Escárcega","División del Norte","18","31","40.6",90,45,"51.6","Anahi Esquivel Ramírez","AER","37","0.69930555555555562",2,"September",2011,NA,NA,"Rainforest (modified)",NA,103,NA,"70% Ethanol","YES",18.5279444444444,-90.7643333333333
"539",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Anahí Esquivel Ramírez",2011,"México","Campeche","Escárcega","Escárcega","18","37","10",90,44,"98","Anahi Esquivel Ramírez","AER","19","0.47638888888888892",30,"May",2011,NA,NA,"Rainforest (modified)",NA,110,NA,"70% Ethanol","YES",18.6194444444444,-90.7605555555556
"540",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2012,"México","Campeche","Escárcega","Rancho Casados","18","36","1.1000000000000001",90,42,"6.1","Norma L. Manríquez Morán","NLMM","481","0.49791666666666662",27,"July",2012,"Female","Adult","Rainforest","Ground",93,"Pathenogenetic","70% Ethanol","YES",18.6003055555556,-90.7016944444444
"541",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2012,"México","Campeche","Escárcega","Rancho Casados","18","36","1.1000000000000001",90,42,"6.1","Norma L. Manríquez Morán","NLMM","482","0.50069444444444444",27,"July",2012,"Female","Adult","Rainforest","Ground",93,"Pathenogenetic","70% Ethanol","YES",18.6003055555556,-90.7016944444444
"542",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","17.100000000000001",88,22,"5.4","Norma L. Manríquez Morán","NLMM","134",NA,13,"July",1999,"Female","Adult","Rainforest","Among bushes",7,"Pathenogenetic","70% Ethanol","YES",18.5214166666667,-88.3681666666667
"543",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Carr. Chetumal-Bacalar","18","31","14.5",88,22,"5.0999999999999996","Norma L. Manríquez Morán","NLMM","202",NA,12,"July",2000,"Female","Adult","Rainforest","Ground",19,"Pathenogenetic","70% Ethanol",NA,18.5206944444444,-88.3680833333333
"544",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Cayo Norte","18","94","2.42",87,18,"33.270000000000003","Norma L. Manríquez Morán","NLMM","051","0.51874999999999993",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.5673388888889,-87.3092416666667
"545",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Cayo Norte","18","94","2.42",87,18,"33.270000000000003","Norma L. Manríquez Morán","NLMM","052","0.53402777777777777",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.5673388888889,-87.3092416666667
"546",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Cayo Norte","18","94","2.42",87,18,"33.270000000000003","Norma L. Manríquez Morán","NLMM","053","0.54027777777777775",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.5673388888889,-87.3092416666667
"547",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Cayo Norte","18","94","2.42",87,18,"33.270000000000003","Norma L. Manríquez Morán","NLMM","054","0.55902777777777779",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.5673388888889,-87.3092416666667
"548",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Cayo Norte","18","94","2.42",87,18,"33.270000000000003","Norma L. Manríquez Morán","NLMM","055","0.58472222222222225",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",19.5673388888889,-87.3092416666667
"549",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","046","0.47986111111111113",19,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",18.7161944444444,-87.7072833333333
"550",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","047","0.49305555555555558",19,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"551",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","056","0.69305555555555554",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"552",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","057","0.70347222222222217",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",18.7161944444444,-87.7072833333333
"553",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","058","0.71666666666666667",24,"April",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",18.7161944444444,-87.7072833333333
"554",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","147",NA,6,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"555",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","148",NA,6,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"556",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","149",NA,6,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"557",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","150",NA,6,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"558",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Othón P. Blanco","Mahahual","18","42","58.3",87,42,"26.22","Norma L. Manríquez Morán","NLMM","151",NA,6,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,18.7161944444444,-87.7072833333333
"559",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","001","0.4201388888888889",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"560",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","002","0.43611111111111112",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"561",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","003","0.43888888888888888",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"562",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","004","0.44444444444444442",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"563",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","005","0.4604166666666667",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"564",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","006","0.47847222222222219",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"565",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","007","0.4861111111111111",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"566",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","008","0.51041666666666663",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"567",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","009","0.52777777777777779",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"568",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","010","0.54722222222222217",8,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"569",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","120",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"570",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","121",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"571",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","122",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"572",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","123",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"573",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","124",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"574",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","125",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"575",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","126",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"576",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","127",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"577",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","128",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"578",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","129",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"579",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","130",NA,8,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"580",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","192",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"581",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","193",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",20.8288555555556,-86.8935833333333
"582",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","194",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"583",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","195",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"584",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","196",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"585",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","197",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"586",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","198",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"587",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","199",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"588",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","200",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"589",NA,"Sauropsida","Teiidae","Aspidoscelis","maslini",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Puerto Morelos","Puerto Morelos","20","49","43.88",86,53,"36.9","Norma L. Manríquez Morán","NLMM","201",NA,10,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,20.8288555555556,-86.8935833333333
"590",NA,"Sauropsida","Teiidae","Aspidoscelis","motaguae",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","Chiapa de Corzo","Chiapa de Corzo","16","44","55",93,1,"53","Saúl F. Domínguez Guerrero","SFDG","299","0.5",13,"July",2012,"Male","Adult",NA,NA,496,NA,"70% Ethanol","YES",16.7486111111111,-93.0313888888889
"591",NA,"Sauropsida","Teiidae","Aspidoscelis","motaguae",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","Chiapa de Corzo","Chiapa de Corzo","16","44","46.4",93,1,"48.4","Víctor M. Martínez Bustos","VMMB","7","0.70833333333333337",13,"July",2012,"Male","Adult",NA,NA,459,NA,"70% Ethanol","YES",16.7462222222222,-93.0301111111111
"592",NA,"Sauropsida","Teiidae","Aspidoscelis","parvisocius",NA,"Jorge E. González Espinoza",2015,"México","Puebla","San Antonio Cañada","San Esteban Necoxcalco","18","26","45",97,17,"57","Jorge E. González Espinoza","JEGE","314","0.44236111111111115",14,"March",2015,"Female","Young","Xerophytic scrub","Under rock",1470,NA,"70% Ethanol","YES",18.4458333333333,-97.2991666666667
"593",NA,"Sauropsida","Teiidae","Aspidoscelis","parvisocius",NA,"Jorge Eduardo González Espinoza",2015,"México","Puebla","San José Miahuatlán","San Pedro Tetitlán","18","15","20.599999999997465",97,19,"30.2","Jorge Eduardo González Espinoza","JEGE","384","0.53125",18,"October",2015,NA,"Adult","Xerophytic scrub","Under rock",NA,NA,"70% Ethanol","YES",18.2557222222222,-97.3250555555556
"594",NA,"Sauropsida","Teiidae","Aspidoscelis","parvisocius",NA,"Jorge Eduardo González Espinoza",2015,"México","Puebla","San José Miahuatlán","San Pedro Tetitlán","18","15","20.599999999997465",97,19,"30.2","Jorge Eduardo González Espinoza","JEGE","389","0.56736111111111109",18,"October",2015,NA,"Young","Xerophytic scrub","Among bushes",NA,NA,"70% Ethanol","YES",18.2557222222222,-97.3250555555556
